#{"t_start": 1709111915.0203152, "env_id": "None"}
r,l,t
-0.481924,5,22.147859
-0.35,1,22.14886
-0.35,1,22.15086
-0.791836,6,22.16086
-0.454895,2,22.16386
-0.35,1,22.16586
-0.35,1,22.16786
-0.373941,4,22.17386
-0.35,1,22.17486
-0.44706,3,22.18086
-0.535998,4,22.18686
-0.35,1,22.18786
-0.35,1,22.18986
-0.35,1,22.19186
-0.425503,4,22.19786
-0.35,1,22.19986
-0.469966,4,22.206861
-0.765638,7,22.220882
-0.437722,5,22.23186
-0.368736,3,22.23786
-0.386539,2,22.240861
-0.495959,5,22.249861
-0.35,1,22.251861
-0.54413,4,22.257861
-0.409706,4,22.264862
-0.388527,3,22.269861
-0.35,1,22.270861
-0.687337,9,22.287861
-0.431726,3,22.293861
-0.417122,5,22.303861
-0.359406,2,22.306861
-0.35,1,22.308861
-0.399055,2,22.311862
-0.541292,5,22.322861
-0.433906,2,22.326861
-0.472319,3,22.334864
-0.861401,5,22.343862
-0.442406,2,22.347888
-0.583552,7,22.360861
-0.575443,4,22.368862
-0.41235,4,22.376861
-0.550944,5,22.385861
-0.516627,3,22.391862
-0.35,1,22.392862
-0.483016,2,22.397861
-0.77057,5,22.405878
-0.402042,2,22.408861
-0.595929,6,22.419862
-0.528842,6,22.429862
-0.442069,4,22.436862
-0.35,1,22.438869
-0.35,1,22.440862
-0.415704,2,22.444866
-0.555891,7,22.457863
-0.442603,3,22.463862
-0.457154,6,22.472862
-0.35,1,22.474863
-0.654957,4,22.480862
-0.377931,2,22.484862
-0.474073,8,22.497863
-0.387609,3,22.502862
-0.409811,2,22.505863
-0.433188,4,22.511863
-0.35,1,22.513862
-0.35,1,22.514863
-0.645401,4,22.521863
-0.369815,2,22.524863
-0.45185,3,22.529863
-0.404214,2,22.532862
-0.381239,2,22.536863
-0.35,1,22.537863
-0.497773,5,22.546863
-0.35,1,22.548862
-0.554575,6,22.558863
-0.414324,3,22.563863
-0.35,1,22.565863
-0.509597,4,22.572864
-0.35,1,22.573863
-0.35,1,22.574867
-0.396345,5,22.580863
-0.383303,2,22.582862
-0.454988,2,22.585862
-0.608721,6,22.591864
-0.581635,7,22.601864
-0.35,1,22.602864
-0.35,1,22.604864
-0.597854,5,22.610863
-0.471524,5,22.618947
-0.35,1,22.619965
-0.35,1,22.620965
-0.412181,2,22.623936
-0.357206,2,22.625947
-0.485291,3,22.630965
-0.35,1,22.631972
-0.468807,3,22.635864
-0.35,1,22.636864
-0.396842,3,22.640867
-0.35,1,22.641866
-0.38593,4,22.647863
-0.512486,5,22.654864
-0.486968,4,22.659863
-0.35,1,22.66191
-0.582941,4,22.666864
-0.368977,2,22.669873
-0.35,1,22.670864
-0.40324,5,22.676864
-0.45245,5,22.68488
-0.401291,2,22.686864
-0.35,1,22.688865
-0.389547,4,22.696863
-0.35,1,22.698871
-0.620901,6,22.707871
-0.427603,2,22.712864
-0.358433,2,22.715874
-0.421645,2,22.71987
-0.35,1,22.72187
-0.441215,3,22.726878
-0.35,1,22.733874
-0.35,1,22.73587
-0.483972,5,22.741871
-0.436839,3,22.744864
-0.479797,3,22.748935
-0.47603,3,22.752865
-0.389345,2,22.754865
-0.64744,8,22.763864
-0.413866,2,22.765864
-0.35,1,22.766864
-0.440047,4,22.770864
-0.36401,2,22.773865
-0.391412,2,22.774865
-0.364099,2,22.776865
-0.35,1,22.778865
-0.710981,4,22.782864
-0.35,1,22.783864
-0.370966,3,22.786883
-0.414411,4,22.790865
-0.35,1,22.791865
-0.414382,4,22.821864
-0.456142,3,22.825871
-0.682189,9,22.837871
-0.436354,5,22.844867
-0.439788,2,22.847927
-0.629916,8,22.857939
-0.413559,2,22.860928
-0.438766,4,22.866992
-0.405298,2,22.86994
-0.392829,2,22.871943
-0.35,1,22.873937
-0.537225,5,22.881936
-0.495576,3,22.886965
-0.369606,2,22.889948
-0.35,1,22.890926
-0.38069,2,22.893929
-0.535318,6,22.90194
-0.459711,4,22.906926
-0.398563,4,22.912899
-0.35,1,22.914938
-0.619335,4,22.919932
-0.527256,5,22.92593
-0.457196,2,22.928871
-0.416345,2,22.931931
-0.604606,5,22.937931
-0.369559,2,22.940939
-0.408112,4,22.946927
-0.491668,4,22.950937
-0.426555,3,22.954942
-0.542241,5,22.961929
-0.35,1,22.962927
-0.386503,2,22.965948
-0.35,1,22.96793
-0.35,1,22.968934
-0.35,1,22.969939
-0.385354,3,22.973929
-0.35,1,22.975915
-0.401833,2,22.978877
-0.424064,4,22.983945
-0.578107,7,22.993929
-0.513751,4,22.999928
-0.35,1,23.000932
-0.394453,2,23.003933
-0.35,1,23.00493
-0.43749,4,23.012866
-0.379759,3,23.015866
-0.396067,2,23.018866
-0.35,1,23.020867
-0.433472,3,23.024867
-0.35,1,23.026866
-0.35,1,23.027866
-0.35,1,23.029866
-0.419763,3,23.033879
-0.438543,4,23.039867
-0.557145,4,23.044868
-0.49023,4,23.050866
-0.481907,4,23.055866
-0.431913,3,23.059866
-0.362901,2,23.063866
-0.422607,2,23.065867
-0.570397,4,23.071866
-0.678957,7,23.080867
-0.381387,3,23.085866
-0.452574,2,23.088866
-0.35,1,23.089867
-0.355424,2,23.092867
-0.35,1,23.093867
-0.559512,5,23.100867
-0.35,1,23.101867
-0.400756,2,23.104867
-0.35,1,23.105867
-0.383087,2,23.108867
-0.35,1,23.109867
-0.447506,2,23.112866
-0.387686,2,23.114867
-0.602252,7,23.126866
-0.847873,9,23.141867
-0.599482,5,23.150867
-0.410049,3,23.154867
-0.35,1,23.156867
-0.460639,3,23.162867
-0.428727,3,23.167867
-0.620934,7,23.178867
-0.473879,2,23.182867
-0.397631,2,23.186867
-0.35,1,23.188867
-0.500588,5,23.197867
-0.440532,3,23.201867
-0.35,1,23.203867
-0.391283,2,23.206867
-0.368575,2,23.210867
-0.402829,3,23.215867
-0.35,1,23.217867
-0.35,1,23.219867
-0.606096,7,23.231867
-0.35,1,23.232868
-0.370565,2,23.236868
-0.35,1,23.237868
-0.442125,5,23.244868
-0.779655,9,23.256868
-0.591232,6,23.264868
-0.35,1,23.265868
-0.598447,5,23.272868
-0.373105,2,23.275872
-0.541544,6,23.286868
-0.530887,5,23.295868
-0.548819,6,23.306874
-0.401033,2,23.309873
-0.449541,4,23.316868
-0.393912,2,23.319868
-0.532859,6,23.327869
-0.378074,2,23.330868
-0.441238,2,23.332868
-0.35,1,23.333868
-0.364475,2,23.336868
-0.35,1,23.337868
-0.35,1,23.338868
-0.39059,2,23.341868
-0.35,1,23.342869
-0.35,1,23.344868
-0.622956,5,23.350868
-0.560499,5,23.357868
-0.610786,5,23.363869
-0.35,1,23.365869
-0.35,1,23.366871
-0.4722,3,23.370869
-0.581979,4,23.375869
-0.384199,3,23.379869
-0.407827,3,23.383869
-0.35,1,23.384873
-0.35,1,23.386869
-0.356614,2,23.388869
-0.497896,3,23.392869
-0.772942,7,23.404879
-0.35,1,23.406887
-0.397468,2,23.40887
-0.35,1,23.410869
-0.427694,3,23.414869
-0.496163,5,23.421869
-0.35,1,23.422869
-0.513245,7,23.432869
-0.399239,5,23.439869
-0.530459,5,23.446869
-0.533706,4,23.452869
-0.35,1,23.454869
-0.51966,5,23.461869
-0.35,1,23.463869
-0.35,1,23.465869
-0.405128,5,23.47187
-0.35,1,23.473869
-0.601647,4,23.478884
-0.362005,2,23.48187
-0.35,1,23.48387
-0.664741,10,23.496869
-0.427752,3,23.50087
-0.394451,2,23.50387
-0.35,1,23.50487
-0.467985,6,23.512869
-0.378862,2,23.51587
-0.369523,2,23.51887
-0.359333,2,23.52087
-0.35,1,23.52287
-0.35,1,23.52387
-0.378795,2,23.52687
-0.481679,5,23.53387
-0.432934,3,23.537874
-0.608675,6,23.54687
-0.572334,5,23.55287
-0.629016,8,24.95388
-0.427304,2,24.95788
-0.35,1,24.95988
-0.380165,3,24.966887
-0.35,1,24.96788
-0.410593,3,24.97288
-0.454611,5,24.98088
-0.420313,3,24.98688
-0.404263,2,24.99088
-0.483948,4,25.00088
-0.367614,2,25.00488
-0.35,1,25.00688
-0.408571,4,25.01488
-0.394964,2,25.01788
-0.466207,6,25.02788
-0.387951,2,25.03188
-0.398547,2,25.035887
-0.35,1,25.037887
-0.378326,4,25.046887
-0.407772,2,25.050887
-0.35,1,25.052886
-0.35,1,25.054887
-0.522141,3,25.06188
-0.371934,3,25.068887
-0.35,1,25.070887
-0.388716,3,25.076887
-0.555141,4,25.08388
-0.486387,4,25.089881
-0.381159,2,25.09288
-0.35,1,25.094881
-0.572422,4,25.100881
-0.360409,2,25.103881
-0.35,1,25.105881
-0.35,1,25.106881
-0.35,1,25.108881
-0.501846,6,25.119886
-0.465846,3,25.125881
-0.519214,5,25.133881
-0.372443,2,25.136881
-0.35,1,25.138881
-0.35,1,25.140881
-0.35,1,25.141881
-0.590283,3,25.146881
-0.445409,3,25.151881
-0.645,4,25.157881
-0.35,1,25.159881
-0.379875,2,25.162881
-0.453215,4,25.168881
-0.425861,4,25.175881
-0.395972,2,25.178892
-0.35,1,25.180882
-0.401037,3,25.185881
-0.35,1,25.186882
-0.463181,6,25.196882
-0.35,1,25.197881
-0.383348,2,25.201882
-0.35,1,25.202882
-0.35,1,25.204882
-0.479944,5,25.212881
-0.423311,4,25.219882
-0.356071,2,25.222882
-0.35,1,25.224882
-0.439109,4,25.230883
-0.402981,4,25.236882
-0.50504,6,25.246882
-0.371664,3,25.250894
-0.441882,2,25.25489
-0.35,1,25.256888
-0.35,1,25.258888
-0.491798,3,25.265889
-0.35,1,25.267889
-0.430789,3,25.274888
-0.585601,3,25.280888
-0.400915,2,25.284888
-0.390645,3,25.290888
-0.35,1,25.29389
-0.575908,6,25.305951
-0.35,1,25.306953
-0.373126,2,25.310953
-0.35,1,25.311886
-0.35,1,25.313985
-0.412157,3,25.31895
-0.35,1,25.319948
-0.56,4,25.326956
-0.411058,2,25.329942
-0.594452,4,25.336945
-0.795475,5,25.344885
-0.35,1,25.345961
-0.35,1,25.347948
-0.486684,2,25.350945
-0.470605,3,25.355949
-0.35,1,25.357885
-0.529349,5,25.365955
-0.488163,3,25.370976
-0.35,1,25.371952
-0.354798,2,25.374948
-0.45236,4,25.380957
-0.575747,4,25.386951
-0.35,1,25.387954
-0.47939,4,25.393956
-0.426406,3,25.398956
-0.590803,4,25.404953
-0.450454,2,25.408968
-0.403324,4,25.414947
-0.365488,2,25.418947
-0.35,1,25.419946
-0.487745,4,25.426967
-0.379302,2,25.431975
-0.480286,4,25.438945
-0.518425,8,25.452885
-0.414584,3,25.457956
-0.566952,3,25.462946
-0.427614,3,25.467951
-0.35,1,25.469964
-0.410263,2,25.472944
-0.434227,3,25.477949
-0.536082,4,25.484952
-0.487048,5,25.494889
-0.542444,5,25.50496
-0.493289,4,25.513947
-0.35,1,25.515954
-0.35,1,25.51796
-0.381163,2,25.521945
-0.35,1,25.52396
-0.35,1,25.525947
-0.35,1,25.527959
-0.562322,6,25.538948
-0.35,1,25.540958
-0.373636,2,25.54395
-0.35,1,25.545937
-0.35,1,25.546919
-0.35,1,25.548946
-0.407738,6,25.561888
-0.506181,5,25.570953
-0.380594,4,25.577961
-0.35,1,25.579887
-0.35,1,25.581959
-0.49407,4,25.588948
-0.555682,3,25.594891
-0.358434,2,25.597958
-0.43591,5,25.606965
-0.35,1,25.608946
-0.56952,7,25.619946
-0.43181,2,25.622951
-0.42048,2,25.626957
-0.408992,2,25.630975
-0.399208,2,25.633889
-0.35,1,25.635962
-0.445406,3,25.641966
-0.505677,5,25.650952
-0.638528,4,25.658955
-0.388058,3,25.664944
-0.363569,2,25.667962
-0.504215,5,25.678937
-0.599908,6,25.691952
-0.420548,4,25.701947
-0.497955,3,25.708886
-0.369449,2,25.713885
-0.35,1,25.715886
-0.35,1,25.717896
-0.658469,6,25.749886
-0.35,1,25.751886
-0.364868,2,25.759887
-0.400776,2,25.764888
-0.43874,3,25.770887
-0.550863,6,25.783887
-0.377067,3,25.792887
-0.481324,4,25.802887
-0.35,1,25.805887
-0.747234,4,25.814959
-0.35,1,25.816956
-0.553132,4,25.823946
-0.35,1,25.824952
-0.441704,2,25.827888
-0.515852,4,25.834888
-0.508087,4,25.840966
-0.475824,2,25.84395
-0.522353,4,25.850963
-0.407641,2,25.853951
-0.471899,4,25.860953
-0.35,1,25.862981
-0.35,1,25.864966
-0.493891,4,25.871959
-0.403951,2,25.874957
-0.35,1,25.876959
-0.412379,4,25.88489
-0.35,1,25.88595
-0.35,1,25.887949
-0.42854,3,25.892971
-0.416666,3,25.899887
-0.421126,4,25.905887
-0.35,1,25.906887
-0.476426,4,25.913886
-0.35,1,25.915887
-0.411591,2,25.918886
-0.35,1,25.919887
-0.420639,3,25.924953
-0.443648,3,25.929954
-0.461116,5,25.938954
-0.35,1,25.93995
-0.538735,7,25.951951
-0.39983,2,25.95496
-0.35,1,25.95596
-0.35,1,25.957952
-0.388854,2,25.960948
-0.35,1,25.962896
-0.63342,6,25.972972
-0.450443,2,25.976947
-0.442546,4,25.983947
-0.596663,6,25.994889
-0.438174,3,25.999959
-0.401681,3,26.004953
-0.403186,2,26.008947
-0.966556,10,26.026959
-0.620428,5,26.034975
-0.41476,5,26.044966
-0.385371,3,26.050029
-0.453862,4,26.057028
-0.35,1,26.059032
-0.35,1,26.061043
-0.35,1,26.062997
-0.649358,4,26.069286
-0.474685,8,26.082286
-0.488726,3,26.088287
-0.35,1,26.090283
-0.9208,7,26.104285
-0.35,1,26.105303
-0.843501,7,26.118421
-0.35,1,26.119421
-0.38089,2,26.12242
-0.35,1,26.124487
-0.35,1,26.127487
-0.47437,4,26.135482
-0.35,1,26.137493
-0.35,1,26.139496
-0.722387,10,26.15749
-0.368503,2,26.161492
-0.582293,7,26.174732
-0.35,1,26.175735
-0.675586,5,26.183728
-0.463072,8,26.198738
-0.35,1,26.20075
-0.407634,2,26.203734
-0.35,1,26.205701
-0.453378,4,26.214735
-0.414451,3,26.220798
-0.43531,3,26.2268
-0.35,1,26.22874
-0.35,1,26.229768
-0.445819,3,26.234736
-0.375673,2,26.239735
-0.416163,8,26.250733
-0.416963,5,26.258836
-0.35,1,26.260735
-0.398021,2,26.264735
-0.35,1,26.266735
-0.35,1,26.268736
-0.35,1,26.270735
-0.35,1,26.272801
-0.507636,4,26.283809
-0.535888,5,26.294735
-0.35,1,26.296818
-0.35,1,26.299735
-0.431908,2,26.303794
-0.38965,2,26.308798
-0.377068,3,26.314736
-0.354951,2,26.318736
-0.35,1,26.320735
-0.357198,2,26.324735
-0.440608,5,26.336735
-0.35,1,26.33874
-0.399407,2,26.343735
-0.479253,6,26.357735
-0.509432,3,26.36375
-0.35,1,26.366743
-0.35,1,26.368735
-0.379167,2,26.373746
-0.496092,6,26.387736
-0.422695,2,26.391735
-0.420144,2,26.396735
-0.400525,3,26.402735
-0.458287,7,26.418735
-0.967834,9,26.438737
-0.373828,2,26.442737
-0.524915,5,26.453736
-0.35,1,26.455736
-0.409075,3,26.462736
-0.35,1,26.464736
-0.35,1,26.467736
-0.382854,2,26.471736
-0.61355,8,26.487748
-0.47648,4,26.496747
-0.35,1,26.498736
-0.35,1,26.500737
-0.35,1,26.502736
-0.407073,3,26.508736
-0.386508,2,26.512736
-0.425968,3,26.519744
-0.35,1,26.521736
-0.35,1,26.523736
-0.423829,2,26.528742
-0.35,1,26.530736
-0.35,1,26.532737
-0.364693,2,26.537736
-0.520904,5,26.548737
-0.366012,3,26.554736
-0.388925,2,26.558736
-0.455902,2,26.563736
-0.35,1,26.565737
-0.362011,2,26.570736
-0.35,1,26.572737
-0.35,1,26.574737
-0.426473,2,26.579737
-0.37073,2,26.583738
-0.363199,2,26.587738
-0.472071,5,26.597737
-0.366292,2,26.601737
-0.35,1,26.603737
-0.35,1,26.605737
-0.425217,2,26.609737
-0.443278,3,26.61674
-0.653865,7,26.631737
-0.366001,2,26.636737
-0.576067,7,26.653752
-0.35,1,26.655736
-0.364735,2,26.659749
-0.372002,4,26.668749
-0.356039,2,26.672736
-0.570143,11,26.696738
-0.452916,3,26.702737
-0.463476,6,26.71475
-0.547243,5,26.724738
-0.35,1,26.726738
-0.730454,7,26.742738
-0.545164,6,26.754738
-0.380214,3,26.760739
-0.35,1,26.762738
-0.475678,4,26.770738
-0.35,1,26.772738
-0.35,1,26.774742
-0.572422,7,26.789739
-0.420001,3,26.795753
-0.481774,5,26.806739
-0.477279,4,26.814751
-0.394624,3,26.819739
-0.400511,2,26.822751
-0.35,1,26.824739
-0.618967,4,26.831739
-0.375909,3,26.836739
-0.35,1,26.838739
-0.525761,4,26.844738
-0.471803,6,26.854739
-0.402454,2,26.857739
-0.433614,4,26.865739
-0.35,1,26.866739
-0.35,1,26.86875
-0.48323,5,26.877738
-0.35,1,26.879739
-0.382473,2,26.882739
-0.468105,2,26.886739
-0.35,1,26.887739
-0.443413,2,26.891739
-0.390996,4,26.900739
-0.554994,7,26.91274
-0.385186,2,26.916739
-0.399358,2,26.91974
-0.399847,2,26.922739
-0.377636,2,26.92574
-0.372881,2,26.92974
-0.35,1,26.931739
-0.423624,3,26.93674
-0.629462,10,26.953751
-0.499823,6,26.96274
-0.35,1,26.96474
-0.35,1,26.96674
-0.401364,2,26.96974
-0.453524,6,26.97974
-0.35,1,26.98174
-0.478142,4,26.98875
-0.459623,5,26.996739
-0.572363,5,27.00474
-0.493902,5,27.01374
-0.35,1,27.01574
-0.46577,4,27.02174
-0.35,1,27.02374
-0.35,1,27.02474
-0.410716,2,27.02874
-0.404625,2,27.03174
-0.619132,6,27.04274
-0.35,1,27.04374
-0.396709,2,27.04774
-0.516663,5,27.05674
-0.35,1,27.057741
-0.387735,3,27.06374
-0.529975,6,27.07274
-0.35,1,27.074741
-0.489129,4,27.081741
-0.57914,4,27.088741
-0.391565,2,27.09174
-0.723576,10,27.108741
-0.495718,4,27.11474
-0.414982,5,27.123753
-0.362351,2,27.126741
-0.622026,3,27.132753
-0.38894,2,27.135741
-0.360101,3,27.140742
-0.35,1,27.14174
-0.619945,5,27.15174
-0.409558,2,27.154741
-0.35,1,27.156741
-0.614854,6,27.166741
-0.514908,3,27.172741
-0.414912,2,27.175741
-0.482606,4,27.182741
-0.600594,4,27.188741
-0.43042,2,27.192742
-0.420806,2,27.195742
-0.38473,2,27.198741
-0.482978,2,27.202741
-0.35,1,27.203741
-0.592951,10,27.221741
-0.355576,2,27.224742
-0.35,1,27.226741
-0.385929,2,27.230742
-0.407375,3,27.235742
-0.35,1,27.236741
-0.403273,4,27.243742
-0.35,1,27.245742
-0.560644,7,27.257741
-0.411986,2,27.260742
-0.35,1,27.262742
-0.652704,8,27.275742
-0.40796,2,27.279742
-0.501406,5,27.28875
-0.35,1,27.290742
-0.35,1,27.291742
-0.477639,3,27.297742
-0.395437,3,27.302742
-0.398745,2,27.306742
-0.493902,5,27.314742
-0.35,1,27.316742
-0.498235,5,27.325742
-0.362722,2,27.32975
-0.35,1,27.331742
-0.415045,2,27.335742
-0.35,1,27.337744
-0.498162,5,27.377743
-0.402193,2,27.385744
-0.413611,4,27.408746
-0.652135,8,27.42275
-0.703009,6,27.435744
-0.35,1,27.437755
-0.447746,3,27.442743
-0.35,1,27.444743
-0.35,1,27.446743
-0.624854,6,27.456743
-0.642878,7,27.470744
-0.527425,3,27.475745
-0.409247,2,27.478745
-0.35,1,27.480753
-0.377186,4,27.488744
-0.35,1,27.489744
-0.483103,3,27.494745
-0.443115,4,27.501744
-0.35,1,27.503744
-0.35,1,27.504745
-0.436987,2,27.508745
-0.383861,3,27.513746
-0.543614,6,27.522816
-0.458515,2,27.526743
-0.737871,9,27.540744
-0.4719,3,27.545745
-0.35,1,27.547744
-0.35,1,27.549745
-0.35,1,27.550744
-0.35,1,27.552807
-0.481912,2,27.555744
-0.35,1,27.556747
-0.528297,8,27.570803
-0.381476,3,27.575756
-0.436004,2,27.578744
-0.35,1,27.580746
-0.417633,6,27.590744
-0.35,1,27.592744
-0.623781,9,27.608745
-0.469683,3,27.613743
-0.712017,6,27.623744
-0.416982,2,27.626757
-0.5329,4,27.633744
-0.787067,10,27.650744
-0.35,1,27.652745
-0.35,1,27.654745
-0.557519,3,27.658745
-0.405257,3,27.664744
-0.35,1,27.666744
-0.37948,2,27.669744
-0.425824,3,27.674745
-0.613405,5,27.682745
-0.42525,3,27.687745
-0.39344,2,27.690745
-0.395484,3,27.695753
-0.445435,3,27.700755
-0.35,1,27.702757
-0.392896,4,27.708745
-0.35,1,27.710745
-0.380838,3,27.718752
-0.408211,2,27.721745
-0.35,1,27.723746
-0.35,1,27.725745
-0.35,1,27.726745
-0.449333,4,27.733751
-0.399471,2,27.737745
-0.448003,2,27.740745
-0.382355,2,27.743757
-0.462301,3,27.748745
-0.461456,3,27.753745
-0.367613,3,27.758745
-0.448625,6,27.768745
-0.663904,6,27.778756
-0.523152,5,27.786746
-0.482315,4,27.793745
-0.432849,2,27.797771
-0.581536,5,27.806745
-0.404331,6,27.816746
-0.473182,4,27.823746
-0.554016,4,27.830745
-0.35,1,27.832746
-0.456624,4,27.839746
-0.35,1,27.840746
-0.35,1,27.842746
-0.35,1,27.844746
-0.408758,5,27.853746
-0.35,1,27.854746
-0.35,1,27.856746
-0.35,1,27.858746
-0.578389,6,27.868746
-0.660446,7,27.880764
-0.673654,6,27.890746
-0.391359,2,27.894747
-0.35,1,27.896746
-0.427972,4,27.903747
-0.35,1,27.904747
-0.437426,4,27.911768
-0.445883,3,27.917746
-0.359018,2,27.920746
-0.35,1,27.922746
-0.563936,4,27.929746
-0.441689,3,27.934747
-0.45247,3,27.939747
-0.431921,3,27.944747
-0.391592,3,27.950747
-0.35,1,27.951746
-0.531183,5,27.959747
-0.399788,2,27.963747
-0.35,1,27.965747
-0.701267,5,27.973747
-0.367039,2,27.976747
-0.482803,3,27.983747
-0.36552,2,27.987747
-0.51367,5,27.999747
-0.35,1,28.002747
-0.660227,4,28.012747
-0.35,1,28.014747
-0.467659,3,28.021747
-0.537709,3,28.028747
-0.35,1,28.031747
-0.40558,2,28.036747
-0.46128,5,28.047756
-0.530259,7,28.058753
-0.379407,3,28.064755
-0.35,1,28.065753
-0.441796,2,28.069754
-0.35,1,28.070754
-0.385638,3,28.075757
-0.35,1,28.077754
-0.35,1,28.079761
-0.51664,6,28.088754
-0.401377,2,28.092754
-0.449424,3,28.097822
-0.35,1,28.099812
-0.35,1,28.101811
-0.35,1,28.102813
-0.464109,4,28.109814
-0.387293,2,28.11282
-0.447436,2,28.115818
-0.35,1,28.117822
-0.35,1,28.119818
-0.35,1,28.121819
-0.35,1,28.123817
-0.35,1,28.125825
-0.35,1,28.126824
-0.646083,9,28.141821
-0.538196,5,28.150829
-0.364953,2,28.154811
-0.505692,4,28.160817
-0.35,1,28.162792
-0.35,1,28.163812
-0.35,1,28.165815
-0.35,1,28.16782
-0.412135,2,28.170809
-0.555886,8,28.183811
-0.364209,3,28.188817
-0.35,1,28.190815
-0.395028,6,28.20082
-0.35,1,28.202821
-0.411057,4,28.20982
-0.35,1,28.211753
-0.800231,6,28.221832
-0.35,1,28.22381
-0.438984,2,28.226829
-0.35,1,28.228826
-0.464453,5,28.237814
-0.366966,2,28.240832
-0.517066,8,28.254817
-0.496992,3,28.259824
-0.368169,3,28.264812
-0.373992,2,28.267819
-0.35,1,28.269814
-0.703889,5,28.276819
-0.512032,4,28.283811
-0.489931,3,28.288818
-0.401481,2,28.291814
-0.41777,4,28.29882
-0.567028,3,28.303809
-0.35,1,28.304819
-0.411389,3,28.309813
-0.370173,2,28.312755
-0.35,1,28.314813
-0.410222,2,28.317818
-0.372902,2,28.320823
-0.35,1,28.321816
-0.388259,2,28.324814
-0.528672,8,28.337815
-0.367397,2,28.341812
-0.410125,4,28.348823
-0.35,1,28.350818
-0.35,1,28.351822
-0.530117,5,28.361755
-0.433855,3,28.366816
-0.35,1,28.36883
-0.413314,2,28.371826
-0.35,1,28.373822
-0.396149,5,28.382818
-0.35,1,28.384813
-0.35,1,28.386816
-0.435327,4,28.392812
-0.394018,2,28.395756
-0.438366,4,28.401791
-0.588588,5,28.409753
-0.388319,4,28.415752
-0.37906,2,28.418817
-0.35,1,28.419816
-0.356293,2,28.422754
-0.35,1,28.424754
-0.533105,7,28.437836
-0.613449,7,28.449846
-0.35,1,28.451822
-0.35,1,28.453759
-0.35,1,28.454808
-0.468971,3,28.459814
-0.46517,4,28.466831
-0.35,1,28.467813
-0.753787,7,28.479865
-0.529914,4,28.485814
-0.556714,5,28.492811
-0.35,1,28.494822
-0.475048,4,28.501813
-0.529526,3,28.505751
-0.493804,5,28.513791
-0.401597,5,28.523813
-0.360087,2,28.526821
-0.35,1,28.528756
-0.498697,6,28.539816
-0.559893,6,28.549786
-0.49728,6,28.560827
-0.35,1,28.562797
-0.365231,2,28.565821
-0.387843,2,28.568818
-0.394801,2,28.57183
-0.35,1,28.573826
-0.3841,3,28.578839
-0.35,1,28.580795
-0.540812,6,28.589818
-0.42072,2,28.592823
-0.693734,8,28.605814
-0.35,1,28.606817
-0.710111,5,28.615829
-0.35,1,28.616831
-0.529095,5,28.625813
-0.665402,5,28.634787
-0.547318,4,28.640815
-0.358431,2,28.64482
-0.395646,3,28.649853
-0.374638,3,28.65482
-0.55286,8,28.668814
-0.543856,5,28.677824
-0.863259,6,28.686818
-0.637994,6,28.696842
-0.44828,3,28.701818
-0.35,1,28.702819
-0.417746,2,28.705823
-0.36874,2,28.709822
-0.882688,6,28.718816
-0.35,1,28.720819
-0.388547,2,28.722818
-0.35,1,28.723812
-0.462926,5,28.728756
-0.35,1,28.729786
-0.35,1,28.730815
-0.769461,6,28.735815
-0.420612,2,28.737815
-0.35,1,28.738823
-0.433359,5,28.743815
-0.630381,4,28.747819
-0.433477,4,28.751817
-0.35,1,28.752821
-0.35,1,28.753835
-0.357382,2,28.755823
-0.438379,2,28.75782
-0.449129,4,28.761782
-0.35,1,28.762816
-0.35,1,28.763841
-0.35,1,28.763841
-0.360056,2,28.766759
-0.35,1,30.318763
-0.437995,2,30.321766
-0.465044,2,30.325763
-0.35,1,30.327763
-0.485879,4,30.335763
-0.35,1,30.337764
-0.406247,6,30.349775
-0.35,1,30.350781
-0.35,1,30.352764
-0.492795,4,30.359764
-0.35,1,30.360764
-0.415731,2,30.364764
-0.490931,3,30.368764
-0.529186,5,30.379763
-0.403066,2,30.383763
-0.35,1,30.387764
-0.37343,2,30.391782
-0.35,1,30.392768
-0.393982,2,30.396764
-0.35,1,30.397764
-0.35,1,30.400764
-0.376178,2,30.404764
-0.400275,4,30.412782
-0.459583,3,30.417764
-0.399885,3,30.422764
-0.35,1,30.424764
-0.35,1,30.426764
-0.35,1,30.429801
-0.35,1,30.430764
-0.35,1,30.432764
-0.452027,3,30.437764
-0.440693,3,30.442764
-0.362288,2,30.446764
-0.372075,3,30.453766
-0.385057,3,30.458766
-0.35,1,30.460766
-0.363203,2,30.464766
-0.35,1,30.466784
-0.385218,2,30.470767
-0.719933,7,30.482766
-0.35,1,30.484767
-0.393738,2,30.487767
-0.401177,5,30.495766
-0.44316,3,30.500768
-0.35,1,30.503774
-0.691667,5,30.513768
-0.464628,3,30.517777
-0.410601,2,30.521768
-0.420485,3,30.525769
-0.35,1,30.527768
-0.361915,3,30.532768
-0.392659,2,30.535768
-0.396243,2,30.539768
-0.35,1,30.540768
-0.556018,4,30.549768
-0.458474,4,30.555768
-0.466566,3,30.561799
-0.415673,5,30.569768
-0.404279,2,30.572769
-0.398444,5,30.583768
-0.35,1,30.585768
-0.433661,5,30.593779
-0.35,1,30.595794
-0.468584,4,30.601769
-0.616947,7,30.616771
-0.530592,5,30.62677
-0.42864,3,30.632774
-0.398105,2,30.63677
-0.35,1,30.63877
-0.374446,3,30.645781
-0.35,1,30.647769
-0.35,1,30.64877
