#{"t_start": 1709025750.377998, "env_id": "None"}
r,l,t
-556.63045,10,42837.994554
-90368.842643,10,42838.012553
-100000.0,10,42838.029554
-1972.419274,10,42838.045555
-2723.772239,10,42838.061554
-3232.460526,10,42838.077555
-4165.610102,10,42838.095555
-2883.70281,10,42838.113554
-3294.503717,10,42838.132547
-42537.182956,10,42838.14956
-4004.849673,10,42838.165558
-3229.931217,10,42838.182547
-24143.594604,10,42838.198558
-2741.553108,10,42838.214562
-5639.455477,10,42838.231558
-3914.225396,10,42838.247553
-7114.073435,10,42838.263554
-4328.513284,10,42838.28255
-23598.400293,10,42838.298558
-2552.08574,10,42838.31655
-2468.99514,10,42838.335558
-4079.858834,10,42838.353553
-100000.0,10,42838.370632
-565.033412,10,42838.386632
-16958.147428,10,42838.402632
-2638.455035,10,42838.420634
-3920.376163,10,42838.436632
-795.595578,10,42838.453634
-81592.528987,10,42838.471632
-2505.420295,10,42838.487634
-948.943645,10,42838.503632
-5678.872862,10,42838.519632
-1816.599588,10,42838.537644
-4732.139921,10,42838.553632
-31312.258545,10,42838.570632
-1384.036917,10,42838.586633
-70652.007441,10,42838.603627
-1608.734737,10,42838.620632
-3618.812301,10,42838.637634
-3684.606542,10,42838.655637
-4226.144376,10,42838.672632
-4422.782289,10,42838.690632
-1267.802114,10,42838.706632
-90635.644422,10,42838.722632
-5096.197671,10,42838.739632
-3964.530337,10,42838.756632
-481.600489,10,42838.772632
-2951.102059,10,42838.803632
-22937.354518,10,42838.822632
-3274.169943,10,42838.838632
-1819.837386,10,42838.855636
-6378.920575,10,42838.871632
-775.074745,10,42838.889633
-2624.757795,10,42838.907634
-13990.274794,10,42838.926632
-52779.178518,10,42838.944632
-980.248469,10,42838.963632
-2002.022793,10,42838.981626
-2844.151431,10,42839.000633
-22043.30731,10,42839.019642
-52854.042167,10,42839.038632
-2609.97334,10,42839.056633
-2223.531125,10,42839.075636
-5557.367421,10,42839.094632
-14746.376168,10,42839.109632
-4306.997822,10,42839.125634
-4704.974956,10,42839.142632
-3718.038719,10,42839.159632
-70849.201157,10,42839.178634
-1592.380002,10,42839.196632
-90332.041298,10,42839.214651
-2154.42108,10,42839.232627
-1887.565867,10,42839.249641
-296.977396,10,42839.267626
-1743.161587,10,42839.285636
-5305.107311,10,42839.304632
-4278.966049,10,42839.322632
-3680.239235,10,42839.340632
-875.280284,10,42839.357634
-5616.191959,10,42839.373632
-1869.070587,10,42839.391632
-2682.833519,10,42839.407634
-3228.043845,10,42839.424632
-5573.281814,10,42839.441632
-81028.720398,10,42839.459626
-922.657228,10,42839.478632
-3283.741233,10,42839.498629
-7035.617398,10,42839.516632
-743.503912,10,42839.534632
-2068.77969,10,42839.552632
-1805.716041,10,42839.571632
-2723.040417,10,42839.588632
-1644.312282,10,42839.605636
-3433.946193,10,42839.622632
-4362.92171,10,42839.638633
-5095.457714,10,42839.655635
-62223.541051,10,42839.672634
-4662.774085,10,42839.688635
-746.143248,10,42839.724646
-2832.20594,10,42839.742708
-1684.499319,10,42839.762704
-33732.999694,10,42839.779632
-784.574851,10,42839.801626
-3207.207863,10,42839.818633
-70966.753813,10,42839.837636
-5281.357513,10,42839.855636
-4469.233628,10,42839.871632
-2848.062158,10,42839.887644
-4238.322229,10,42839.906632
-12597.811565,10,42839.926632
-2090.30355,10,42839.946626
-4297.615249,10,42839.963633
-2964.083312,10,42839.983632
-2056.729711,10,42840.000633
-1666.514989,10,42840.016637
-5211.225892,10,42840.032633
-4098.238212,10,42840.051632
-2134.56517,10,42840.072632
-21379.356441,10,42840.090633
-2371.711428,10,42840.107634
-781.388904,10,42840.126632
-747.463613,10,42840.145634
-2344.9657,10,42840.163632
-90532.530012,10,42840.182628
-322.370549,10,42840.201632
-3060.917268,10,42840.217635
-6036.187649,10,42840.237636
-3118.915403,10,42840.255635
-698.377344,10,42840.271632
-2629.025133,10,42840.290632
-2238.278594,10,42840.307634
-32281.073924,10,42840.328632
-1917.950998,10,42840.351633
-1542.004104,10,42840.373634
-1814.807728,10,42840.395636
-4024.099834,10,42840.417637
-3052.799674,10,42840.439632
-5719.134365,10,42840.462632
-1822.976458,10,42840.485636
-3079.065673,10,42840.507633
-2482.825427,10,42840.529632
-2174.226934,10,42840.550635
-3100.534707,10,42840.573632
-1539.058862,10,42840.596632
-2079.451235,10,42840.618632
-3877.699762,10,42840.639633
-10844.530811,10,42840.661632
-1299.155568,10,42840.684632
-1388.806903,10,42840.706635
-1873.582302,10,42840.761632
-2174.806792,10,42840.779624
-4459.894785,10,42840.796702
-2955.211665,10,42840.81271
-2343.993025,10,42840.829695
-2483.088125,10,42842.734626
-80720.367719,10,42842.752633
-2941.214195,10,42842.771633
-2456.610309,10,42842.792634
-2617.19588,10,42842.81364
-1347.195771,10,42842.833633
-3378.326925,10,42842.850633
-2415.268608,10,42842.869632
-2532.32178,10,42842.888635
-43005.56555,10,42842.907628
-1606.264105,10,42842.925627
-3815.813608,10,42842.948628
-71314.653502,10,42842.967628
-5404.775903,10,42842.984633
-2055.685546,10,42843.004634
-90675.775831,10,42843.021632
-1079.261066,10,42843.039632
-4422.426751,10,42843.058632
-1760.289822,10,42843.075634
-3426.198798,10,42843.095639
-70371.108127,10,42843.113632
-1779.527445,10,42843.130627
-100000.0,10,42843.148639
-2144.610646,10,42843.168632
-100000.0,10,42843.185642
-80301.907741,10,42843.202632
-5952.962891,10,42843.222625
-3296.894689,10,42843.240633
-2757.812726,10,42843.258632
-2907.96486,10,42843.277637
-615.733837,10,42843.294626
-605.484526,10,42843.315637
-61201.667033,10,42843.334628
-1757.730272,10,42843.355636
-1227.430194,10,42843.378633
-4388.169909,10,42843.400628
-4921.238112,10,42843.421625
-4488.991046,10,42843.441632
-4013.920708,10,42843.459632
-1864.16101,10,42843.480627
-1748.012563,10,42843.499626
-90364.733663,10,42843.516634
-3630.226501,10,42843.536634
-4425.068316,10,42843.553632
-2579.926175,10,42843.571632
-4472.441284,10,42843.588632
-1408.844777,10,42843.604632
-2353.153552,10,42843.638635
-62138.775687,10,42843.655637
-1772.042815,10,42843.674632
-100000.0,10,42843.691632
-575.694965,10,42843.708632
-6998.008823,10,42843.725634
-52986.602287,10,42843.742632
-1242.858995,10,42843.761632
-3449.290437,10,42843.781631
-4942.805853,10,42843.801632
-51597.639703,10,42843.818632
-2303.864804,10,42843.839632
-2726.628499,10,42843.858632
-3878.077412,10,42843.875635
-100000.0,10,42843.893632
-3969.08229,10,42843.910635
-2302.891972,10,42843.928632
-5022.169737,10,42843.949634
-13113.088764,10,42843.966628
-1678.527733,10,42843.985701
-2915.484511,10,42844.002698
-7025.56394,10,42844.018632
-2102.660552,10,42844.038632
-2878.929661,10,42844.058632
-2230.999163,10,42844.078632
-2858.667014,10,42844.098634
-2714.794848,10,42844.117637
-1743.28848,10,42844.134632
-1749.920547,10,42844.152632
-90373.352702,10,42844.168633
-81396.468852,10,42844.186626
-5363.656398,10,42844.204632
-70665.220466,10,42844.221632
-2703.073594,10,42844.239634
-3172.003304,10,42844.257634
-3982.758514,10,42844.275635
-32145.293742,10,42844.292632
-81331.602232,10,42844.309632
-3368.425558,10,42844.329633
-4138.892381,10,42844.350626
-3586.935255,10,42844.371632
-4604.356464,10,42844.389632
-1215.130537,10,42844.408632
-2545.669711,10,42844.429632
-90072.784121,10,42844.448636
-2005.784875,10,42844.465638
-2575.966329,10,42844.485629
-2533.552962,10,42844.504633
-1640.508287,10,42844.522632
-34009.441902,10,42844.541632
-3067.652014,10,42844.557633
-4706.881279,10,42844.588627
-80699.712404,10,42844.607634
-62387.453915,10,42844.624632
-34188.883467,10,42844.643632
-4260.666139,10,42844.659632
-41566.881823,10,42844.677634
-2979.182174,10,42844.695634
-90573.978576,10,42844.713632
-860.898531,10,42844.733633
-2185.967996,10,42844.750632
-2743.442484,10,42844.766632
-53399.146811,10,42844.783632
-3198.430553,10,42844.802633
-2279.052498,10,42844.819643
-100000.0,10,42844.836632
-3418.462846,10,42844.854632
-100000.0,10,42844.871632
-502.712239,10,42844.889633
-3345.736913,10,42844.906632
-3130.158639,10,42844.923635
-3901.154112,10,42844.939814
-2324.807752,10,42844.956632
-1665.712864,10,42844.974632
-90675.865515,10,42844.992632
-42216.034734,10,42845.011632
-661.032305,10,42845.030626
-3422.109387,10,42845.050634
-32455.532081,10,42845.068633
-2498.204759,10,42845.085636
-2209.393223,10,42845.102632
-2382.674757,10,42845.120628
-5603.168836,10,42845.139628
-3368.280914,10,42845.15763
-2252.02566,10,42845.174628
-7283.621765,10,42845.191629
-4512.438004,10,42845.215631
-17454.03088,10,42845.237634
-2468.243644,10,42845.259633
-664.949575,10,42845.282627
-2246.122392,10,42845.303632
-2511.475839,10,42845.325635
-2197.335857,10,42845.346632
-3383.584098,10,42845.370632
-3965.808294,10,42845.389632
-3117.732493,10,42845.406632
-70719.944582,10,42845.424632
-3821.953979,10,42845.443632
-2648.554561,10,42845.461632
-3456.567618,10,42845.480628
-71179.11877,10,42845.499635
-3320.398817,10,42845.517636
-2671.146722,10,42845.552632
-3859.99151,10,42845.575637
-3714.376206,10,42845.606636
-1316.07621,10,42845.627632
-94.576774,10,42845.650632
-1192.81978,10,42845.673632
-4081.97552,10,42845.695632
-42674.133471,10,42845.718634
-1931.105523,10,42845.740632
-3327.75209,10,42845.760632
-3842.179576,10,42845.778634
-90307.603212,10,42845.794632
-6156.815065,10,42845.811628
-576.276445,10,42845.829633
-50576.030735,10,42845.846634
-3138.77775,10,42845.862632
-1669.991118,10,42845.879633
-383.669334,10,42845.898626
-80192.765744,10,42845.917632
-993.611695,10,42845.935633
-2339.26213,10,42845.954633
-5181.322762,10,42845.973656
-90409.221404,10,42845.992657
-5008.184229,10,42846.011656
-46.373855,10,42846.028657
-1694.958016,10,42846.045656
-3656.132092,10,42846.064659
